	PA3423	PA0084	PA2455	PA3029	PA1588	PA2220	PA4656	PA3585	PA1325	PA3067	PA1018	PA3558	PA2145	PA4624	PA5159	PA1429	PA5032	PA4551	PA1532	PA2918	PA0748	PA4370	PA3387	PA4813	PA4142	PA1365	PA1214	PA1687	PA0638	PA1558	PA2809	PA2648	PA0193	PA3770	PA2792	PA0221	PA4197	PA3414	PA0029	PA0055	PA5460	PA1342	PA4772	PA1466	PA2356	PA0816	PA5367	PA3406	PA0868	PA4755	PA1489	PA3083	PA1909	PA4309	PA4903	PA2713	PA0330	PA1907	PA0982	PA4103	PA1774	PA4567	PA5508	PA1524	PA2118	PA4842	PA3564	PA4264	PA1064	PA0341	PA1345	PA2478	PA0077	PA1232	PA1878	PA2875	PA4436	PA2812	PA1286	PA3173	PA2662	PA0106	PA0405	PA0499	PA3658	PA0644	PA3190	PA1471	PA0096	PA3023	PA1766	PA4217	PA0996	PA3950	PA5115	PA0505	PA0114	PA5150	PA4042	PA2678	PA5112	PA3528	PA4610	PA1692	PA3056	PA5552	PA0999	PA4667	PA1252	PA0672	PA4146	PA1382	PA2816	PA1939	PA1706	PA1370	PA1363	PA2418	PA1255	PA4504	PA0760	PA4358	PA0028	PA1225	PA0027	PA5509	PA4155	PA1552	PA5091	PA0803	PA2217	PA4237	PA3404	PA0556	PA3861	PA3494	PA1527	PA2043	PA1547	PA0233	PA3128	PA2772	PA1475	PA3309	PA1491	PA1493	PA4792	PA4347	PA2090	PA3466	PA4305	PA3501	PA2727	PA1006	PA0569	PA5393	PA3858	PA1637	PA5263	PA5207	PA4789	PA1694	PA1130	PA4453	PA1960	PA2770	PA4760	PA2451	PA1049	PA4513	PA4281	PA0497	PA2182	PA3579	PA0372	PA3053	PA4334	PA4494	PA4814	PA0901	PA5274	PA0571	PA1306	PA3115	PA5319	PA0299	PA2307	PA3722	PA3094	PA3367	PA2577	PA3764	PA5116	PA2218	PA2614	PA4125	PA4024	PA0425	PA2225	PA3735
GSM244071.CEL	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.027434	0.53607	0.70364	0.49862	0.12687	0.40465	0.62848	0.68811	0.68665	0.29732	0.12633	0.25548	0.51447	0.52657	0.96399	0.1265	0.77578	0.17092	0.18165	0.11031	0.46053	0.49343	0.40341	0.35446	0.20253	0.30884	0.16017	0.080714	0.71472	0.33174	0.45087	0.17933	0.6694	0.1909	0.30333	0.73357	0.38595	0.49652	0.15925	0.21212	0.11313	0.32568	0.36086	0.32871	0.74375	0.12267	0.70598	0.3221	0.55174	0.12086	0.53128	0.32762	0.33579	0.43482	0.38008	0.55075	0.10125	0.64484	0.16731	0.58767	0.13944	0.50913	0.11229	0.46179	0.75779	0.13741	0.4086	0.35337	0.24525	0.64995	0.13271	0.46634	0.33152	0.35506	0.38792	0.56078	0.53846	0.19179	0.49888	0.12081	0.45841	0.59577	0.57881	0.4899	0.58828	0.54846	0.59029	0.16973	0.43877	0.44976	0.15076	0.80384	0.81975	0.34239	0.42904	0.68866	0.19492	0.3621	0.63408	0.55134	0.53231
GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.028124	0.55296	0.71591	0.84081	0.33125	0.34128	0.72525	0.62844	0.74976	0.26082	0.60883	0.15585	0.57361	0.32478	0.65259	0.52043	0.34749	0.21458	0.18053	0.08856	0.41979	0.38519	0.81851	0.257	0.20611	0.31892	0.15254	0.20963	0.62687	0.26365	0.30548	0.25806	0.67568	0.33798	0.24019	0.67718	0.28019	0.64552	0.22777	0.2544	0.34634	0.31996	0.19137	0.34568	0.93411	0.20265	0.74643	0.42986	0.65964	0.15207	0.56174	0.094713	0.37584	0.65254	0.38285	0.32789	0.076665	0.58829	0.16016	0.78167	0.64213	0.54766	0.35994	0.41807	0.67732	0.088791	0.44441	0.67154	0.45668	0.95455	0.11212	0.52456	0.20092	0.30243	0.68893	0.62184	0.52079	0.27683	0.89953	0.2088	0.40948	0.51647	0.45805	0.59375	0.9197	0.45896	0.59023	0.22745	0.65405	0.43133	0.19779	0.56231	0.42234	0.25477	0.22557	0.69101	0.11161	0.27059	0.5377	0.17239	0.59349
0.1_12hr_CSV86(Pae_G1a).CEL	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.029353	0.067708	0.35864	0.27518	0.4472	0.54198	0.25338	0.16204	0.52959	0.12578	0.2969	0.24331	0.66401	0.51925	0.81389	0.28928	0.74812	0.31629	0.30519	0.18743	0.47272	0.25647	0.50928	0.10631	0.4025	0.053461	0.13306	0.56229	0.18252	0.25562	0.3959	0.64926	0.067446	0.20984	0.85522	0.32609	0.18769	0.41562	0.6337	0.68067	0.46522	0.17981	0.66768	0.39162	0.29707	0.60429	0.081089	0.41647	0.44091	0.40913	0.32467	0.32351	0.53259	0.45474	0.2651	0.18738	0.54579	0.35718	0.70179	0.13872	0.18395	0.65607	0.10239	0.27929	0.41194	0.30471	0.61609	0.14688	0.28887	0.19991	0.37417	0.38725	0.61433	0.38177	0.46938	0.35761	0.62866	0.51971	0.39077	0.87494	0.16662	0.13017	0.42077	0.86978	0.32509	0.22616	0.5792	0.3953	0.63489	0.23255	0.42573	0.70029	0.24738	0.53853	0.50637	0.17964	0.28205	0.30069	0.10428	0.77525	0.29374
GSM1181847_gc_WT1_1.CEL	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.030128	0.46655	0.69267	0.39422	0.3933	0.59379	0.70975	0.25882	0.64348	0.17107	0.2351	0.14068	0.72126	0.4624	0.64132	0.53116	0.43794	0.28	0.2313	0.15872	0.24713	0.58913	0.67361	0.29482	0.29298	0.27585	0.19984	0.12876	0.529	0.33183	0.60807	0.29609	0.61339	0.27201	0.30609	0.63072	0.43274	0.64208	0.22077	0.29132	0.28886	0.46457	0.33888	0.44214	0.70336	0.34865	0.47173	0.39819	0.53758	0.20727	0.5114	0.35187	0.17479	0.47687	0.43281	0.37468	0.16592	0.64917	0.3439	0.65515	0.34886	0.52458	0.44206	0.53743	0.61653	0.32246	0.51583	0.56074	0.31307	0.70865	0.1346	0.40628	0.1844	0.48337	0.3566	0.55063	0.45824	0.29677	0.73819	0.28852	0.42583	0.51089	0.55363	0.48196	0.79991	0.5492	0.50125	0.21767	0.75364	0.52954	0.25209	0.6152	0.31596	0.29904	0.29873	0.72423	0.19524	0.34704	0.65121	0.28915	0.42046
1_12hr_CSV86(Pae_G1a).CEL	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.030605	0.2513	0.23987	0.043331	0.23373	0.79641	0.18914	0.23497	0.36225	0.68595	0.27898	0.44587	0.89794	0.34927	0.50254	0.40809	0.9303	0.63213	0.76094	0.15597	0.3855	0.42404	0.25314	0.27486	0.30155	0.24409	0.28976	0.2801	0.60162	0.52136	0.47702	0.9611	0.25041	0.40527	0.45349	0.202	0.69742	0.19099	0.5014	0.018237	0.77867	0.55488	0.4245	0.17086	0.27257	0.45927	0.27297	0.46645	0.35003	0.20353	0.36055	0.14939	0.65157	0.43923	0.42658	0.70518	0.27899	0.41133	0.35729	0.31461	0.78623	0.55438	0.023085	0.58799	0.13181	0.34628	0.24813	0.41383	0.36956	0.34202	0.45112	0	0.30605	0.69223	0.31191	0.53368	0.5391	0.32382	0.36277	0.63113	0.26942	0.2292	0.27052	0.39739	0.35097	0.50249	0.40582	0.5049	0.11084	0	0.72823	0.12915	0.42689	0.23277	0.57503	0.2117	0.25315	0.28699	0.074507	0.74372	0.16513
GSM429481.CEL	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.032041	0.52399	0.78864	0.67928	0.24536	0.56807	0.5871	0.26595	0.51473	0.4529	0.19086	0.34524	0.57112	0.31998	0.58931	0.064307	0.2384	0.27024	0.32618	0.29497	0.18471	0.23922	0.30025	0.30923	0.42655	0.19382	0.36291	0.31852	0.14917	0.34926	0.36383	0.38583	0.51959	0.43778	0.66665	0.4369	0.41498	0.62876	0.45244	0.21456	0.35303	0.45788	0.30101	0.38647	0.92565	0.41809	0.39334	0.40586	0.64912	0.20406	0.62455	0.33209	0.27154	0.55012	0.40474	0.22955	0.47402	0.44488	0.26171	0.65475	0.21175	0.6689	0.27507	0.20738	0.48359	0.27168	0.40194	0.73055	0.32954	0.7017	0.23949	0.4743	0.35367	0.13016	0.46315	0.51522	0.5015	0.3133	0.44852	0.41422	0.31882	0.45196	0.5936	0.34085	0.75079	0.48068	0.45176	0.23632	0.4117	0.93103	0.31808	0.43962	0.4367	0.17861	0.3106	0.46322	0.19429	0.16161	0.67872	0.36794	0.32839
GSM1608061_Planktonic_3.CEL	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.035784	0.65088	0.88393	0.23015	0.20288	0.31562	0.80278	0.21839	0.78937	0.21358	0.19606	0.20566	0.46556	0.27047	0.59835	0.13537	0.31888	0.36831	0.17858	0.079715	0.40908	0.44534	0.50631	0.15774	0.33903	0.077446	0.23997	0.13911	0.95237	0.23831	0.25339	0.21911	0.87404	0.22864	0.55785	0.91506	0.49098	0.70093	0.24563	0.15367	0.32165	0.32886	0.38386	0.49242	0.42802	0.095241	0.81104	0.30272	0.3633	0.15625	0.76306	0.06987	0.51686	0.6683	0.37159	0.3855	0.23021	0.37151	0.1109	0.87134	0.081353	0.63535	0.26016	0.091526	0.86852	0.26102	0.67395	0.47409	0.16282	0.58263	0.28517	0.58533	0.1403	0.11924	0.53131	0.77116	0.60597	0.23339	0.39722	0.24118	0.53043	0.62258	0.52634	0.64105	0.73	0.35568	0.61975	0.16024	0.55251	0.43784	0.16107	0.52835	0.56656	0.16209	0.31151	0.82655	0.1653	0.32351	0.63547	0.073417	0.92984
GSM807325.CEL	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.036651	0.21064	0.34443	0.40181	0.14233	0.43364	0.245	0.2449	0.38455	0.36731	0.17629	0.56342	0.61114	0.36063	0.57043	0.23569	0.61992	0.26758	0.56845	0.28239	0.26164	0.34972	0.39046	0.3289	0.75688	0.55573	0.37149	0.32579	0.10806	0.46036	0.64515	0.45403	0.36416	0.28336	0.53364	0.24575	0.4144	0.33304	0.36266	0.56508	0.34699	0.40832	0.56053	0.78604	0.68299	0.7076	0.28223	0.27115	0.45568	0.2302	0.60931	0.22784	0.40789	0.31382	0.59309	0.77117	0.53921	0.50463	0.58765	0.23552	0.51143	0.59032	0.30029	0.32056	0.19624	0.22433	0.6384	0.32197	0.31232	0.66652	0.28971	0.25309	0.47372	0.31485	0.51532	0.21626	0.38413	0.49357	0.25397	0.67507	0.20212	0.40649	0.50192	0.5125	0.18917	0.51202	0.55437	0.50995	0.55895	0.61381	0.49801	0.16234	0.31235	0.43701	0.44908	0.43621	0.21604	0.22126	0.34354	0.43542	0.18241
Van_Delden_Kohler_0311_PT5_3.CEL	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.038625	0.62469	0.66077	0.4046	0.25071	0.6516	0.64936	0.7351	0.68748	0.32933	0.14998	0.19796	0.47184	0.48408	0.70135	0.45283	0.41147	0.30527	0.15058	0.14971	0.48094	0.367	0.40866	0.4182	0.28822	0.41823	0.33545	0.12329	0.55428	0.27634	0.56348	0.17762	0.52531	0.17573	0.31387	0.75041	0.3805	0.50531	0.17726	0.17013	0.36475	0.46905	0.28493	0.1703	0.66389	0.21186	0.59537	0.35057	0.35458	0.13457	0.55678	0.26207	0.40204	0.56371	0.38528	0.46208	0.2	0.60585	0.20512	0.59983	0.24848	0.55526	0.3732	0.51903	0.76371	0.18034	0.47266	0.58663	0.27191	0.62301	0.14798	0.5133	0.2081	0.50005	0.33681	0.69563	0.62784	0.23707	0.35789	0.28977	0.51736	0.59737	0.62335	0.5214	0.75904	0.50482	0.6	0.18301	0.64649	0.38672	0.2254	0.6758	0.51264	0.17166	0.3351	0.63488	0.16109	0.50253	0.63027	0.23068	0.42339
GSM1419143_BC3.CEL	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.039211	0.53864	0.46732	0.64492	0.26091	0.45167	0.60099	0.64391	0.61701	0.29704	0.21446	0.62529	0.48723	0.2312	0.57253	0.23761	0.22337	0.29566	0.41073	0.16468	0.54347	0.23179	0.40534	0.46513	0.42258	0.5038	0.36779	0.28295	0.10609	0.42713	0.3479	0.45157	0.47237	0.18788	0.45449	0.44162	0.49176	0.60999	0.25006	0.37195	0.31432	0.40672	0.4105	0.4301	0.82173	0.19602	0.44257	0.53723	0.54419	0.19812	0.52033	0.32203	0.66709	0.55075	0.471	0.40246	0.48816	0.5693	0.22414	0.45636	0.25927	0.65022	0.35946	0.36967	0.35995	0.35618	0.47892	0.47591	0.23426	0.58343	0.29613	0.69046	0.15411	0.29291	0.6171	0.45061	0.4046	0.31008	0.17378	0.29545	0.39603	0.51975	0.48597	0.50788	0.78345	0.4028	0.62792	0.2102	0.34682	0.3961	0.3434	0.4377	0.61469	0.48877	0.50444	0.44826	0.31331	0.18219	0.5331	0.28476	0.46185
143b_2014wt_anaero.CEL	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.040451	0.44029	0.92055	0.24372	0.041207	0.27127	0.69682	0.093675	0.71893	0.18947	0.25794	0.19737	0.40949	0.17528	0.56128	0.09359	0.32168	0.50345	0.23352	0.043835	0.16245	0.30717	0.50905	0.20857	0.2531	0.087879	0.23958	0.15668	0.76206	0.18372	0.23922	0.15626	0.68043	0.27637	0.11786	0.69983	0.39254	0.36517	0.16467	0.096147	0.20411	0.065973	0.47586	0.25447	0.26413	0.43193	0.46748	0.15641	0.48309	0.10904	0.48499	0.15762	0.33504	0.28831	0.29195	0.1659	0.33591	0.34416	0.16923	0.72749	0.35208	0.53587	0.13391	0.082688	0.9288	0.168	0.35632	0.37713	0.23937	0.45079	0.089126	0.58569	0.2488	0.099859	0.34031	0.78082	0.54601	0.2537	0.4318	0.24617	0.43559	0.783	0.32626	0.50111	0.32248	0.48165	0.57797	0.16726	0.82404	0.56152	0.27439	0.44056	0.70968	0.10629	0.36171	0.60292	0.10009	0.33686	0.52269	0.26107	0.69481
AKGlu_plus_nt_7-8-09_s1.CEL	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.040812	0.53282	0.75095	0.059266	0.60178	0.36823	0.81837	0.27841	0.771	0.29818	0.26362	0.30634	0.30051	0.49956	0.15177	0.56258	0.10875	0.51406	0.22184	0.05512	0.50559	0.57299	0.43222	0.36623	0.33429	0.29547	0.19074	0.13819	0.91273	0.32046	0.38249	0.23082	0.84179	0.053922	0.53414	0.83332	0.4212	0.61587	0.21857	0.25743	0.42159	0.25785	0.11134	0.49607	0.27558	0.14514	0.6913	0.25649	0.2136	0.18628	0.53908	0.14398	0.17459	0.54277	0.6528	0.40741	0.26094	0.32472	0.49626	0.7615	0.099996	0.91994	0.49068	0.014639	0.60692	0.37708	0.72415	0.80165	0.181	0.54629	0.38591	0.54948	0.15883	0.01559	0.61259	0.7371	0.79443	0.30344	0.33956	0.14138	0.45282	0.68835	0.36277	0.62612	0.68709	0.47684	0.54694	0.12328	0.75194	0.59756	0.23285	0.55522	0.70118	0.52557	0.15462	0.78825	0.16186	0.26717	0.64979	0.081655	0.90559
