	1	2	medium
GSM92186.CEL	0.019993594648145326	0.0346355763420765	LB + 50 mM MOPS
GSM92188.CEL	0.02290695453945832	0.032291306505748865	LB + 50 mM MOPS
GSM92189.CEL	0.01998834857865151	0.029944269447720853	LB + 50 mM MOPS
GSM92190.CEL	0.03923426808661422	0.0021480186971525126	LB + 50 mM MOPS
GSM92191.CEL	0.03920981839396359	0.0010244774992911692	LB + 50 mM MOPS
GSM92192.CEL	0.04032181786920656	-0.0030045999012409353	LB + 50 mM MOPS
GSM92193.CEL	0.04038565762761655	-0.00019081344948819332	LB + 50 mM MOPS
GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	-0.03108925473495765	0.03250133501181019	Peptone
GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	-0.02252973624196431	0.05192996139928858	Peptone
GSM954578_Nomura_PA01-3_Pae_G1a_.CEL	-0.020066051551130663	0.05739804970527299	Peptone
GSM954579_Nomura_PA01-4_Pae_G1a_.CEL	-0.021805453862445496	0.05361659933566713	Peptone
GSM954580_Nomura_PA2449-1_Pae_G1a_.CEL	-0.015406432747501322	0.014923951278028483	Peptone
GSM954581_Nomura_PA2449-2_Pae_G1a_.CEL	-0.004786999255263655	0.031086107668872445	Peptone
GSM954582_Nomura_PA2449-3_Pae_G1a_.CEL	-0.0027348120873609727	0.0338320300701273	Peptone
GSM954583_Nomura_PA2449-4_Pae_G1a_.CEL	-0.008534260508716312	0.0249582249070855	Peptone
GSM980539_MHH1372.CEL	-0.01547872559379652	0.034136351074831706	LB
GSM980540_MHH1373.CEL	-0.015202338611098515	0.034269272327958296	LB
GSM980541_MHH1376.CEL	-0.015789510746200316	0.04025803285227799	LB
GSM980542_MHH1377.CEL	-0.017129163826964274	0.03852635156037389	LB
GSM994496_PAO1-replicate-01.CEL	-0.022896729599140464	0.015976900420150344	LB
GSM994497_PAO1-replicate-02.CEL	-0.021742059124322484	0.01803641833497968	LB
GSM994498_PAO1-replicate-03.CEL	-0.02473988729421946	0.013981223343502209	LB
GSM994499_HM4-replicate-01.CEL	-0.024155285160393777	-0.02287494599161716	LB
GSM994500_HM4-replicate-02.CEL	-0.024445895414242365	-0.022914122962381236	LB
GSM994501_HM4-replicate-03.CEL	-0.027629504462127245	-0.025390044893870096	LB
Glu_6Hour_(Pae_G1a).CEL	-0.05400136100825176	-0.04691459340901679	LB+ 0.25% glucose
HH-PA14_7-6-09_7-8-09_s1.CEL	0.04888414621676073	-0.03293441566863172	SCFM + lactate + glucose
H_1.CEL	-0.04232290517249609	-0.03466630980254139	Plant root exudate 
H_3.CEL	-0.04177699531959727	-0.033470285199496755	Plant root exudate 
H_5.CEL	-0.04604437982321335	-0.03676926456124645	Plant root exudate 
KP_PA14_5-28_5-30-08_s2.CEL	0.03549702525501501	-0.028454966327110583	SCFM + lactate + glucose
L_12.CEL	-0.04802824131079315	-0.04041648169733299	Plant root exudate 
L_13.CEL	-0.04828533431607545	-0.03948260400566165	Plant root exudate 
L_14.CEL	-0.043047963192206586	-0.035246816306081286	Plant root exudate 
MBU_JGOLD_PAO11.CEL	-0.03474331922200351	0.03983935890114763	M9 + 2% glucose
MBU_JGOLD_PAO12.CEL	-0.03872733151074309	0.030676192887485187	M9 + 2% glucose
MBU_JGOLD_pakA1.CEL	-0.04022552631497852	0.03476447064643692	M9 + 2% glucose
MBU_JGOLD_pakA2.CEL	-0.040074427788617126	0.03778445097097465	M9 + 2% glucose
MBU_PAER_PT51.CEL	-0.020478829199370992	-0.0017721745389804291	M9 + 2% glucose
MBU_PAER_PT52.CEL	-0.016341897276381624	0.014969769756540973	M9 + 2% glucose
MBU_PAER_pak1.CEL	-0.0007321559032925359	0.03025175932569145	M9 + 2% glucose
MBU_PAER_pak2.CEL	-0.007453288362909209	0.03971581150442969	M9 + 2% glucose
MSC_01.CEL	0.052874803711028144	-0.031873800262941204	LB + 50 mM MOPS
MSC_02.CEL	0.04603966488085012	-0.031090977708957187	LB + 50 mM MOPS
MSC_03.CEL	0.04628450070679503	-0.03383405133006118	LB + 50 mM MOPS
MSC_04.CEL	0.044981151311584366	-0.02633955087675849	LB + 50 mM MOPS
MSC_05.CEL	0.0461244107707735	-0.020775864817128308	LB + 50 mM MOPS
MSC_06.CEL	0.035948585101369834	-0.011577560851575587	LB + 50 mM MOPS
MSC_07.CEL	0.0423025470542985	-0.027000395384107725	LB + 50 mM MOPS
MSC_08.CEL	0.03599444814938013	-0.012005976446506491	LB + 50 mM MOPS
MSC_09.CEL	0.03423652796334222	-0.018360524218417086	LB + 50 mM MOPS
MSC_10.CEL	0.03431325591024218	-0.0011553494563608393	LB + 50 mM MOPS
Nag_cDNA_1-30-09_S2.CEL	-0.005937200929050168	0.03682039285421485	MOPS + N-acetyl glucosamine
Nag_cDNA_2-26-09_s1.CEL	0.002700147805923229	0.029134241726994418	MOPS + N-acetyl glucosamine
Overhage11001_Pae_G1a.CEL	0.01814733798573937	0.021015474720715466	MH
Overhage11002_Pae_G1a.CEL	0.01919090414271102	0.031967761285173625	MH
Overhage13001_(Pae_G1a).CEL	0.013607191626568153	0.010439513639198558	BM2
Overhage13002_(Pae_G1a).CEL	0.013196054945345528	0.010071158163847103	BM2
Overhage13003_(Pae_G1a).CEL	0.013658974515164651	0.01483122775318889	BM2
Overhage13004_(Pae_G1a).CEL	0.008597630997549595	0.010663779953816845	BM2
Overhage3002_(Pae_G1a).CEL	0.0042051767724378755	0.003929066272234213	M9 + 0.4% glucose
Overhage3004_(Pae_G1a).CEL	0.028773530276958083	-0.01367601494562537	M9 + 0.4% glucose
Overhage3005_(Pae_G1a).CEL	0.00877166915903827	0.022694170887504465	M9 + 0.4% glucose
Overhage3006_(Pae_G1a).CEL	0.026103036485245597	-0.00018793280622957415	M9 + 0.4% glucose
Overhage5001_Pae_G1a.CEL	0.016175854426855905	0.021253600283076348	MH
Overhage5002_Pae_G1a.CEL	0.018028839630102753	0.030167102571726244	MH
PA14-Aro_10-5-07_s2.CEL	0.0452280892980939	-0.03331086495098007	SCFM + lactate + glucose
PA14_3-23-07_s2.CEL	0.04081278555705828	-0.033894150920175586	SCFM + lactate + glucose
PA14_cDNA_labeled_4-09-08_S2.CEL	0.05161954126690937	-0.03095983664419977	SCFM + lactate + glucose
Pae_Fe02_13.CEL	-0.05933122013717139	-0.04751306072254808	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
Pae_Fe02_14.CEL	-0.058082167382974406	-0.04505444041593361	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
Pae_Fe02_15.CEL	-0.05808116021242451	-0.0416918183988663	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
Pae_Fe03_16.CEL	-0.05451429622758104	-0.04537761149068702	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
Pae_Fe03_17.CEL	-0.05416933943877412	-0.04155206014585053	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
Pae_Fe03_18.CEL	-0.05179218760703751	-0.04257461198953375	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
Pae_noFe_10.CEL	-0.05485799891722849	-0.03557588713205201	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
Pae_noFe_11.CEL	-0.05713633287618034	-0.03927282871778959	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
Pae_noFe_12.CEL	-0.06010140034631767	-0.04646090453063416	MMM + 50 mM glutamate + 1% glycerol + 100 mM nitrate
TUBS0088.CEL	-0.025368555651809666	0.040478859321209044	LB
TUBS0089.CEL	-0.024575233292698232	0.04321750758109077	LB
TUBS0090.CEL	-0.01851773005031346	0.033114331074173824	LB
TUBS0091.CEL	-0.0324719952300257	0.02874621170580136	LB
TUBS0092.CEL	-0.03474295457013637	0.018278501737573713	LB
TUBS0093.CEL	-0.031298659066426815	0.027327118547691997	LB
TUBS0094.CEL	-0.037743729059899915	0.006428925058374182	LB
TUBS0095.CEL	-0.03377568565085068	0.016722271889104405	LB
TUBS0096.CEL	-0.03398241421506358	0.01542697241914337	LB
Tob1_aerobic_wdh_Pae_G1a.CEL	-0.024749708282327382	0.002767485686274276	MH + 100 mM nitrate
Tob1_anaerobic_Pae_G1a.CEL	-0.004400404495867496	-0.016511627458558657	MH + 100 mM nitrate
Tob2_aerobic_wdh_Pae_G1a.CEL	-0.024951324386709602	0.003286420545329664	MH + 100 mM nitrate
Tob2_anaerobic_Pae_G1a.CEL	-0.00036636483126006343	-0.012956863114616187	MH + 100 mM nitrate
Tob3_anaerobic_Pae_G1a.CEL	-0.0033659468989598314	-0.015079354371057327	MH + 100 mM nitrate
Tob3aerobic_Pae_G1a.CEL	-0.020906840862279896	0.0063118435292863085	MH + 100 mM nitrate
Van_Delden_Kohler_0311_BAL6+_1.CEL	-0.011256230375261236	0.042817582955503086	LB
Van_Delden_Kohler_0311_BAL6+_2.CEL	-0.010519486855416732	0.04316566021713913	LB
Van_Delden_Kohler_0311_BAL6+_3.CEL	-0.014590382099891764	0.043045315072871966	LB
Van_Delden_Kohler_0311_BAL6_1.CEL	-0.010686674701946347	0.04650850781466562	LB
Van_Delden_Kohler_0311_BAL6_2.CEL	-0.009372121432479355	0.04992432843430012	LB
Van_Delden_Kohler_0311_BAL6_3.CEL	-0.021463399565299468	0.04836644456231493	LB
Van_Delden_Kohler_0311_PT5_1.CEL	-0.008116785304151917	0.03639340357178118	LB
Van_Delden_Kohler_0311_PT5_2.CEL	3.920709837430163e-05	0.03815114331726143	LB
Van_Delden_Kohler_0311_PT5_3.CEL	0.005617132648387034	0.04216777576643798	LB
WT12935-18-05.CEL	0.029541271097056433	-0.01378466469993551	TS
WT12935-4-05.CEL	0.027624765771524996	-0.010067626755971481	TS
anaerobic_NO3_1.CEL	-0.03168049089256641	0.050030097678149366	MOPS + 10% CF sputum + 100mM nitrate
anaerobic_NO3_1.CEL	-0.03168049089256641	0.050030097678149366	MOPS + 10% CF sputum + 100mM nitrate
anaerobic_NO3_2.CEL	-0.029535753311064335	0.051683807642724275	MOPS + 10% CF sputum + 100mM nitrate
anaerobic_NO3_2.CEL	-0.029535753311064335	0.051683807642724275	MOPS + 10% CF sputum + 100mM nitrate
control1_anaerobic_Pae_G1a.CEL	0.005200002490780837	-0.012483099999808052	MH + 100 mM nitrate
control1aerobic_Pae_G1a.CEL	-0.007596894746621192	0.006268553113686715	MH + 100 mM nitrate
control2_anaerobic_Pae_G1a.CEL	0.005053937999200001	-0.01186011090405043	MH + 100 mM nitrate
control2aerobic_Pae_G1a.CEL	-0.01953437658622457	0.011505061939844652	MH + 100 mM nitrate
control3_anaerobic_Pae_G1a.CEL	0.0029226834735411006	-0.013519291101305623	MH + 100 mM nitrate
control3aerobic_Pae_G1a.CEL	-0.005440923164903977	0.008946891629783538	MH + 100 mM nitrate
dPA54375-18-05.CEL	0.029825144316002604	-0.013133692399718051	TS
fos1_anaerobic_Pae_G1a.CEL	-0.004567737288614458	-0.013772014349114231	MH + 100 mM nitrate
fos1aerobic_Pae_G1a.CEL	-0.010226993130385992	0.005486627617743084	MH + 100 mM nitrate
fos2_anaerobic_Pae_G1a.CEL	0.001945827455954764	-0.0060031568241536845	MH + 100 mM nitrate
fos2aerobic_Pae_G1a.CEL	-0.019952062817314535	0.003965852626814426	MH + 100 mM nitrate
fos3_anaerobic_Pae_G1a.CEL	-0.0015988977418478238	-0.010279854895433031	MH + 100 mM nitrate
glu_plus_nt_2_8-25-09_s2.CEL	0.03801987629601569	-0.014332710884153622	MOPS + glucose
